season,player,team,position,games,minutes,fga,fgm,fta,ftm,pts,ast,reb,stl,blk,tov
2023-24,Donovan Mitchell,CLE,UNK,55,35.3,19.8,9.1,5.8,5.0,26.6,6.1,5.1,1.8,0.5,2.8
2023-24,Donte DiVincenzo,NYK,UNK,81,29.1,12.4,5.5,1.4,1.1,15.5,2.7,3.7,1.3,0.4,1.4
2023-24,Dorian Finney-Smith,BKN,UNK,68,28.4,7.5,3.2,0.7,0.5,8.5,1.6,4.7,0.8,0.6,0.9
2023-24,Doug McDermott,IND,UNK,64,14.1,4.4,1.9,0.3,0.2,5.5,1.1,0.9,0.3,0.0,0.4
2023-24,Draymond Green,GSW,UNK,55,27.1,6.8,3.4,1.3,1.0,8.6,6.0,7.2,1.0,0.9,2.5
2023-24,Drew Eubanks,PHX,UNK,75,15.6,3.4,2.0,1.2,1.0,5.1,0.8,4.3,0.4,0.8,0.8
2023-24,Drew Peterson,BOS,UNK,3,7.6,2.0,1.3,0.0,0.0,3.7,0.3,0.3,0.7,0.0,0.3
2023-24,Dru Smith,MIA,UNK,9,14.5,3.7,1.7,0.2,0.2,4.3,1.6,1.6,1.0,0.3,0.6
2023-24,Duncan Robinson,MIA,UNK,68,28.0,9.9,4.5,1.3,1.2,12.9,2.8,2.5,0.7,0.2,1.4
2023-24,Duop Reath,POR,UNK,68,17.9,7.3,3.4,1.4,1.0,9.1,1.0,3.7,0.5,0.6,0.8
2023-24,Dwight Powell,DAL,UNK,63,13.3,1.7,1.1,1.4,1.0,3.3,1.3,3.4,0.4,0.3,0.5
2023-24,Dylan Windler,ATL,UNK,17,6.4,1.8,0.9,0.0,0.0,2.5,0.6,0.9,0.1,0.0,0.1
2023-24,Dyson Daniels,NOP,UNK,61,22.3,5.1,2.3,0.9,0.6,5.8,2.7,3.9,1.4,0.4,1.0
2023-24,E.J. Liddell,NOP,UNK,8,2.9,0.8,0.1,0.3,0.3,0.5,0.1,0.6,0.3,0.3,0.3
2023-24,Emoni Bates,CLE,UNK,15,8.9,3.3,1.0,0.3,0.1,2.7,0.7,0.9,0.1,0.1,0.5
2023-24,Eric Gordon,PHX,UNK,68,27.8,9.1,4.0,0.9,0.8,11.0,2.0,1.8,1.0,0.4,1.1
2023-24,Eugene Omoruyi,WAS,UNK,43,9.1,3.9,1.9,1.1,0.7,4.8,0.8,2.0,0.6,0.1,0.5
2023-24,Evan Fournier,DET,UNK,32,18.1,6.9,2.5,1.1,0.9,6.9,1.5,1.8,0.9,0.2,0.7
2023-24,Evan Mobley,CLE,UNK,50,30.6,11.0,6.4,3.4,2.5,15.7,3.2,9.4,0.9,1.4,1.8
2023-24,Filip Petrusev,PHI,UNK,3,3.1,0.7,0.3,0.7,0.3,1.0,0.0,0.3,0.0,0.0,0.0
2023-24,Frank Ntilikina,CHA,UNK,5,8.6,1.8,0.2,0.4,0.4,1.0,0.8,1.2,0.0,0.0,0.2
2023-24,Franz Wagner,ORL,UNK,72,32.5,15.2,7.3,4.4,3.8,19.7,3.7,5.3,1.1,0.4,1.9
2023-24,Fred VanVleet,HOU,UNK,73,36.8,13.9,5.8,3.1,2.7,17.4,8.1,3.8,1.4,0.8,1.7
2023-24,Furkan Korkmaz,PHI,UNK,35,8.6,2.2,0.9,0.6,0.4,2.5,0.7,0.9,0.4,0.1,0.3
2023-24,GG Jackson,MEM,UNK,48,25.7,11.7,5.0,3.2,2.4,14.6,1.2,4.1,0.6,0.5,1.4
2023-24,Gabe Vincent,LAL,UNK,11,19.8,4.5,1.4,0.2,0.1,3.1,1.9,0.8,0.8,0.0,0.5
2023-24,Garrett Temple,TOR,UNK,27,10.7,2.9,1.1,0.8,0.7,3.3,1.0,1.7,0.4,0.1,0.5
2023-24,Garrison Mathews,ATL,UNK,66,15.0,3.4,1.6,0.6,0.5,4.9,0.6,1.4,0.3,0.1,0.3
2023-24,Gary Harris,ORL,UNK,54,24.0,5.5,2.4,0.8,0.6,6.9,1.6,1.7,0.9,0.3,0.6
2023-24,Gary Payton II,GSW,UNK,44,15.5,4.2,2.3,0.5,0.3,5.5,1.1,2.6,0.9,0.4,0.6
2023-24,Gary Trent Jr.,TOR,UNK,71,28.1,11.9,5.1,1.4,1.0,13.7,1.7,2.6,1.1,0.1,0.7
2023-24,Georges Niang,CLE,UNK,82,22.3,7.7,3.5,0.7,0.6,9.4,1.2,3.4,0.4,0.2,0.9
2023-24,Giannis Antetokounmpo,MIL,UNK,73,35.2,18.8,11.5,10.7,7.0,30.4,6.5,11.5,1.2,1.1,3.4
2023-24,Goga Bitadze,ORL,UNK,62,15.4,3.4,2.0,1.4,0.9,5.0,1.3,4.6,0.5,1.2,0.7
2023-24,Gordon Hayward,OKC,UNK,51,24.4,7.9,3.7,2.4,1.7,9.8,3.1,3.5,0.8,0.3,1.3
2023-24,Gradey Dick,TOR,UNK,60,21.1,7.4,3.2,0.9,0.7,8.5,1.1,2.2,0.6,0.0,0.8
2023-24,Grant Williams,CHA,UNK,76,28.0,8.0,3.6,1.8,1.4,10.3,2.3,4.2,0.6,0.5,1.4
2023-24,Grayson Allen,PHX,UNK,75,33.5,9.1,4.5,2.0,1.7,13.5,3.0,3.9,0.9,0.6,1.3
2023-24,Greg Brown III,DAL,UNK,6,6.6,1.8,0.8,1.5,0.7,2.5,0.7,1.5,0.0,0.7,0.7
2023-24,Gui Santos,GSW,UNK,23,8.4,2.4,1.2,0.7,0.7,3.6,0.6,2.1,0.2,0.1,0.3
2023-24,Hamidou Diallo,WAS,UNK,2,2.4,1.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5
2023-24,Harrison Barnes,SAC,UNK,82,29.0,8.9,4.2,2.4,1.9,12.2,1.2,3.0,0.7,0.1,0.7
2023-24,Harry Giles III,LAL,UNK,23,4.3,2.2,1.0,0.6,0.3,2.4,0.3,1.3,0.1,0.1,0.3
2023-24,Haywood Highsmith,MIA,UNK,66,20.7,5.0,2.3,0.5,0.3,6.1,1.1,3.2,0.8,0.5,0.5
2023-24,Henri Drell,CHI,UNK,4,7.5,2.5,1.0,0.5,0.3,2.8,1.0,1.0,0.5,0.3,0.5
2023-24,Herbert Jones,NOP,UNK,76,30.5,7.7,3.9,2.1,1.8,11.0,2.6,3.6,1.4,0.8,1.2
2023-24,Hunter Tyson,DEN,UNK,18,2.7,1.1,0.4,0.0,0.0,1.1,0.1,0.5,0.1,0.0,0.1
2023-24,Ibou Badji,POR,UNK,22,10.3,1.0,0.6,0.5,0.3,1.5,0.6,2.3,0.1,0.9,0.7
2023-24,Immanuel Quickley,TOR,UNK,68,29.2,13.1,5.7,3.6,3.1,17.0,4.9,3.8,0.7,0.1,1.5
2023-24,Isaac Okoro,CLE,UNK,69,27.3,7.0,3.4,2.0,1.3,9.4,1.9,3.0,0.8,0.5,0.8
2023-24,Isaiah Hartenstein,NYK,UNK,75,25.3,4.9,3.1,2.1,1.5,7.8,2.5,8.3,1.2,1.1,1.2
2023-24,Isaiah Jackson,IND,UNK,60,12.8,3.9,2.6,1.7,1.2,6.4,0.8,4.0,0.6,1.0,0.7
2023-24,Isaiah Joe,OKC,UNK,78,18.5,6.2,2.8,0.7,0.6,8.2,1.3,2.3,0.6,0.3,0.6
2023-24,Isaiah Livers,DET,UNK,23,20.4,5.0,1.7,0.8,0.5,5.0,1.1,2.1,0.6,0.2,0.7
2023-24,Isaiah Mobley,CLE,UNK,10,7.2,2.4,1.0,0.1,0.0,2.3,0.6,1.0,0.2,0.0,0.2
2023-24,Isaiah Stewart,DET,UNK,46,30.9,8.3,4.0,1.8,1.4,10.9,1.6,6.6,0.4,0.8,1.4
2023-24,Isaiah Thomas,PHX,UNK,6,3.2,1.7,0.5,0.0,0.0,1.3,0.5,0.0,0.0,0.0,0.0
2023-24,Isaiah Wong,IND,UNK,1,4.3,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-24,Ish Smith,CHA,UNK,43,17.2,3.7,1.5,0.1,0.1,3.2,3.4,1.8,0.4,0.1,1.1
2023-24,Ish Wainright,PHX,UNK,11,5.7,2.2,0.6,0.2,0.2,2.1,0.1,1.3,0.4,0.1,0.2
2023-24,Ivica Zubac,LAC,UNK,68,26.4,7.6,5.0,2.4,1.8,11.7,1.4,9.2,0.3,1.2,1.2
2023-24,Izaiah Brockington,NOP,UNK,1,3.4,5.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
2023-24,JD Davison,BOS,UNK,8,4.9,1.5,0.6,0.5,0.4,2.0,1.3,1.3,0.1,0.1,0.3
2023-24,JT Thor,CHA,UNK,63,12.4,2.9,1.3,0.3,0.2,3.2,0.5,2.3,0.2,0.4,0.2
2023-24,Ja Morant,MEM,UNK,9,35.3,18.9,8.9,7.1,5.8,25.1,8.1,5.6,0.8,0.6,3.0
2023-24,JaVale McGee,SAC,UNK,46,7.4,2.9,1.7,1.0,0.6,4.0,0.4,2.7,0.3,0.4,0.7
2023-24,Jabari Smith Jr.,HOU,UNK,76,31.9,11.0,5.0,2.4,2.0,13.7,1.6,8.1,0.7,0.8,1.2
2023-24,Jabari Walker,POR,UNK,72,23.6,7.1,3.3,2.4,1.8,8.9,1.0,7.1,0.6,0.3,0.9
2023-24,Jack White,OKC,UNK,4,15.9,4.0,0.5,0.0,0.0,1.5,0.3,3.0,1.0,0.3,0.5
2023-24,Jacob Gilyard,BKN,UNK,41,17.0,3.7,1.5,0.0,0.0,4.2,3.3,1.1,0.8,0.1,0.7
2023-24,Jacob Toppin,NYK,UNK,9,4.2,1.0,0.6,0.2,0.2,1.4,0.3,0.8,0.0,0.1,0.1
2023-24,Jaden Hardy,DAL,UNK,73,13.6,6.6,2.7,1.0,0.8,7.3,1.5,1.8,0.3,0.1,0.8
2023-24,Jaden Ivey,DET,UNK,77,28.8,12.6,5.4,3.9,2.9,15.4,3.8,3.4,0.7,0.5,2.5
2023-24,Jaden McDaniels,MIN,UNK,72,29.2,8.7,4.3,1.1,0.8,10.5,1.4,3.1,0.9,0.6,1.2
2023-24,Jaden Springer,BOS,UNK,49,10.3,3.0,1.2,0.9,0.7,3.3,0.9,1.6,0.7,0.3,0.7
2023-24,Jae Crowder,MIL,UNK,50,23.1,5.4,2.3,0.7,0.5,6.2,1.3,3.2,0.8,0.2,0.5
2023-24,Jae'Sean Tate,HOU,UNK,65,15.9,3.5,1.7,0.6,0.4,4.1,1.0,3.0,0.6,0.2,0.6
2023-24,Jahmi'us Ramsey,TOR,UNK,7,17.3,5.9,2.6,0.9,0.7,6.7,1.1,3.1,1.0,0.0,1.0
2023-24,Jaime Jaquez Jr.,MIA,UNK,75,28.2,9.3,4.5,2.3,1.9,11.9,2.6,3.8,1.0,0.3,1.5
2023-24,Jake LaRavia,MEM,UNK,35,23.0,8.7,3.4,3.1,2.6,10.8,1.7,3.7,0.8,0.3,1.3
2023-24,Jakob Poeltl,TOR,UNK,50,26.4,7.6,5.0,2.1,1.2,11.1,2.5,8.6,0.7,1.5,1.5
2023-24,Jalen Brunson,NYK,UNK,77,35.4,21.4,10.3,6.5,5.5,28.7,6.7,3.6,0.9,0.2,2.4
2023-24,Jalen Crutcher,NOP,UNK,1,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,Jalen Duren,DET,UNK,61,29.1,9.2,5.7,3.0,2.3,13.8,2.4,11.6,0.5,0.8,2.1
2023-24,Jalen Green,HOU,UNK,82,31.7,16.2,6.9,4.3,3.5,19.6,3.5,5.2,0.8,0.3,2.3
2023-24,Jalen Hood-Schifino,LAL,UNK,21,5.2,2.1,0.5,1.0,0.6,1.6,0.4,0.6,0.1,0.1,0.4
2023-24,Jalen Johnson,ATL,UNK,56,33.7,12.5,6.4,2.6,1.9,16.0,3.6,8.7,1.2,0.8,1.8
2023-24,Jalen McDaniels,TOR,UNK,50,10.8,3.8,1.3,0.7,0.5,3.4,0.7,1.6,0.4,0.1,0.6
2023-24,Jalen Pickett,DEN,UNK,27,4.5,1.3,0.6,0.1,0.1,1.6,0.8,0.5,0.1,0.0,0.3
2023-24,Jalen Slawson,SAC,UNK,12,3.1,0.5,0.3,0.0,0.0,0.7,0.2,0.6,0.1,0.1,0.2
2023-24,Jalen Smith,IND,UNK,61,17.2,6.5,3.8,1.7,1.2,9.9,1.0,5.5,0.3,0.6,0.7
2023-24,Jalen Suggs,ORL,UNK,75,27.0,9.5,4.5,2.1,1.6,12.6,2.7,3.1,1.4,0.6,1.8
2023-24,Jalen Williams,OKC,UNK,71,31.3,14.0,7.5,3.1,2.5,19.1,4.5,4.0,1.1,0.6,1.7
2023-24,Jalen Wilson,BKN,UNK,43,15.5,4.2,1.8,1.1,0.9,5.0,1.0,3.0,0.3,0.1,0.4
2023-24,Jamal Cain,MIA,UNK,26,10.0,3.0,1.3,0.9,0.7,3.7,0.4,1.4,0.4,0.2,0.3
2023-24,Jamal Murray,DEN,UNK,59,31.5,16.7,8.0,3.1,2.7,21.2,6.5,4.1,1.0,0.7,2.1
2023-24,Jamaree Bouyea,SAS,UNK,9,10.5,3.1,1.1,0.0,0.0,2.3,1.2,2.1,0.1,0.0,1.0
2023-24,James Bouknight,CHA,UNK,14,5.8,2.9,1.3,0.1,0.1,3.6,0.4,0.6,0.1,0.1,0.1
2023-24,James Harden,LAC,UNK,72,34.3,11.4,4.9,4.8,4.2,16.6,8.5,5.1,1.1,0.8,2.6
2023-24,James Johnson,IND,UNK,9,5.2,1.1,0.3,0.2,0.2,0.9,0.9,0.4,0.6,0.1,0.6
2023-24,James Wiseman,DET,UNK,63,17.3,4.8,3.0,1.6,1.1,7.1,0.9,5.3,0.2,0.6,1.0
2023-24,Jarace Walker,IND,UNK,33,10.3,3.3,1.4,0.3,0.2,3.6,1.2,1.9,0.5,0.3,0.5
2023-24,Jared Butler,WAS,UNK,40,14.1,5.0,2.5,0.9,0.8,6.3,3.2,1.5,0.7,0.2,1.3
2023-24,Jared Rhoden,DET,UNK,17,14.4,3.9,1.9,0.5,0.3,4.9,0.8,1.9,0.2,0.8,0.4
2023-24,Jaren Jackson Jr.,MEM,UNK,66,32.2,17.6,7.8,6.3,5.1,22.5,2.3,5.5,1.2,1.6,2.4
2023-24,Jarred Vanderbilt,LAL,UNK,29,20.0,3.9,2.0,1.2,0.8,5.2,1.2,4.8,1.2,0.2,1.0
2023-24,Jarrett Allen,CLE,UNK,77,31.7,10.6,6.7,4.1,3.0,16.5,2.7,10.5,0.7,1.1,1.6
2023-24,Jason Preston,UTA,UNK,7,10.2,2.7,0.9,0.0,0.0,1.7,2.3,2.4,0.3,0.1,0.3
2023-24,Javon Freeman-Liberty,TOR,UNK,22,18.3,5.6,2.5,1.6,1.5,7.0,1.8,3.2,0.5,0.2,1.1
2023-24,Javonte Green,CHI,UNK,9,25.6,8.3,5.0,1.4,1.1,12.2,0.6,7.4,1.1,0.9,0.8
2023-24,Javonte Smart,PHI,UNK,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,Jaxson Hayes,LAL,UNK,70,12.5,2.5,1.8,1.2,0.7,4.3,0.5,3.0,0.5,0.4,0.6
2023-24,Jay Huff,DEN,UNK,20,2.5,0.8,0.5,0.1,0.1,1.2,0.1,0.6,0.1,0.2,0.1
2023-24,Jaylen Brown,BOS,UNK,70,33.5,17.9,9.0,4.3,3.0,23.0,3.6,5.5,1.2,0.5,2.4
2023-24,Jaylen Nowell,SAC,UNK,13,16.4,6.0,2.6,0.7,0.5,6.2,1.5,1.8,0.3,0.2,0.5
2023-24,Jaylin Williams,OKC,UNK,69,13.0,3.3,1.4,0.6,0.5,4.0,1.6,3.4,0.4,0.4,0.5
2023-24,Jayson Tatum,BOS,UNK,74,35.7,19.3,9.1,6.7,5.6,26.9,4.9,8.1,1.0,0.6,2.5
2023-24,Jeff Dowtin Jr.,PHI,UNK,12,11.8,3.0,1.7,0.3,0.3,4.3,2.3,1.7,0.6,0.1,0.4
2023-24,Jeff Green,HOU,UNK,78,16.8,4.7,2.1,1.9,1.6,6.5,0.9,2.3,0.2,0.4,0.6
2023-24,Jerami Grant,POR,UNK,54,33.9,15.7,7.1,5.8,4.7,21.0,2.8,3.5,0.8,0.6,2.1
2023-24,Jeremiah Robinson-Earl,NOP,UNK,39,8.6,2.4,1.2,0.4,0.3,2.9,0.5,1.9,0.3,0.1,0.4
2023-24,Jeremy Sochan,SAS,UNK,74,29.6,10.5,4.6,1.9,1.5,11.6,3.4,6.4,0.8,0.5,1.9
2023-24,Jericho Sims,NYK,UNK,45,13.0,1.2,0.8,0.5,0.4,2.0,0.6,3.3,0.2,0.4,0.4
2023-24,Jermaine Samuels Jr.,HOU,UNK,14,4.3,1.0,0.6,0.1,0.1,1.4,0.2,0.9,0.1,0.1,0.0
2023-24,Jerome Robinson,GSW,UNK,22,3.7,1.5,0.5,0.5,0.3,1.4,0.2,0.3,0.0,0.1,0.1
2023-24,Jett Howard,ORL,UNK,18,3.7,1.7,0.6,0.2,0.1,1.6,0.3,0.4,0.1,0.1,0.2
2023-24,Jevon Carter,CHI,UNK,72,13.9,5.1,1.9,0.1,0.1,5.0,1.3,0.8,0.5,0.2,0.5
2023-24,Jimmy Butler III,MIA,UNK,60,34.0,13.2,6.6,7.7,6.6,20.8,5.0,5.3,1.3,0.3,1.7
2023-24,Jock Landale,HOU,UNK,56,13.6,3.7,1.9,1.2,0.9,4.9,1.2,3.1,0.4,0.6,0.6
2023-24,Joe Harris,DET,UNK,16,10.6,2.4,0.9,0.1,0.1,2.4,0.6,0.8,0.2,0.1,0.3
2023-24,Joe Ingles,ORL,UNK,68,17.2,3.3,1.5,0.5,0.4,4.4,3.0,2.1,0.6,0.1,1.0
2023-24,Joel Embiid,PHI,UNK,39,33.6,21.8,11.5,11.6,10.2,34.7,5.6,11.0,1.2,1.7,3.8
2023-24,John Collins,UTA,UNK,68,28.0,11.0,5.8,2.7,2.2,15.1,1.1,8.5,0.6,0.9,1.4
2023-24,John Konchar,MEM,UNK,55,21.3,3.8,1.6,0.5,0.4,4.3,2.0,4.7,0.9,0.9,0.8
2023-24,Johnny Davis,WAS,UNK,50,12.3,3.1,1.2,0.5,0.3,3.0,0.6,1.4,0.4,0.2,0.3
2023-24,Johnny Juzang,UTA,UNK,20,18.6,5.5,2.6,0.7,0.5,7.2,1.2,1.8,0.2,0.1,0.7
2023-24,Jonas Valančiūnas,NOP,UNK,82,23.5,8.8,4.9,2.5,2.0,12.2,2.1,8.8,0.4,0.8,1.4
2023-24,Jonathan Isaac,ORL,UNK,58,15.8,4.9,2.5,1.4,1.0,6.8,0.5,4.5,0.7,1.2,0.5
2023-24,Jonathan Kuminga,GSW,UNK,74,26.3,11.6,6.2,4.0,3.0,16.1,2.2,4.8,0.7,0.5,1.6
2023-24,Jontay Porter,DET,UNK,26,13.8,4.0,1.5,0.7,0.6,4.4,2.3,3.2,0.8,0.8,0.8
2023-24,Jordan Clarkson,UTA,UNK,55,30.6,14.8,6.1,3.7,3.2,17.1,5.0,3.4,0.6,0.1,2.7
2023-24,Jordan Ford,SAC,UNK,6,3.6,1.2,0.7,0.3,0.3,2.0,0.3,0.3,0.0,0.0,0.2
2023-24,Jordan Goodwin,MEM,UNK,57,18.5,6.7,2.5,1.0,0.8,6.5,2.7,4.4,0.8,0.3,1.0
2023-24,Jordan Hawkins,NOP,UNK,67,17.3,6.8,2.6,1.2,1.0,7.8,1.0,2.2,0.3,0.1,0.6
2023-24,Jordan McLaughlin,MIN,UNK,56,11.2,2.6,1.3,0.3,0.2,3.5,2.0,1.3,0.6,0.1,0.3
2023-24,Jordan Miller,LAC,UNK,8,3.5,1.1,0.6,0.3,0.3,1.6,0.0,0.6,0.0,0.0,0.1
2023-24,Jordan Nwora,TOR,UNK,52,13.7,5.8,2.7,1.0,0.8,7.0,1.2,2.9,0.5,0.3,1.0
2023-24,Jordan Poole,WAS,UNK,78,30.1,15.2,6.3,2.8,2.5,17.4,4.4,2.7,1.1,0.3,2.4
2023-24,Jordan Walsh,BOS,UNK,9,9.3,1.7,0.7,0.2,0.1,1.7,0.6,2.2,0.6,0.1,0.3
2023-24,Jose Alvarado,NOP,UNK,56,18.4,6.2,2.5,0.9,0.6,7.1,2.1,2.3,1.1,0.3,0.7
2023-24,Josh Giddey,OKC,UNK,80,25.1,10.6,5.0,1.6,1.3,12.3,4.8,6.4,0.7,0.6,2.1
2023-24,Josh Green,DAL,UNK,57,26.4,6.6,3.1,1.0,0.7,8.2,2.3,3.2,0.8,0.2,1.1
2023-24,Josh Hart,NYK,UNK,81,33.4,8.4,3.6,1.4,1.1,9.4,4.1,8.3,0.9,0.3,1.5
2023-24,Josh Minott,MIN,UNK,32,2.9,1.1,0.5,0.4,0.4,1.6,0.3,0.5,0.2,0.2,0.1
2023-24,Josh Okogie,PHX,UNK,60,16.0,3.4,1.4,1.7,1.3,4.6,1.1,2.6,0.8,0.4,0.6
2023-24,Josh Richardson,MIA,UNK,43,25.6,8.1,3.6,1.3,1.2,9.9,2.4,2.8,0.6,0.3,0.8
2023-24,Joshua Primo,LAC,UNK,2,5.1,1.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,2.0
2023-24,Jrue Holiday,BOS,UNK,69,32.8,10.0,4.8,1.0,0.9,12.5,4.8,5.4,0.9,0.8,1.8
2023-24,Juan Toscano-Anderson,SAC,UNK,11,4.8,1.1,0.3,0.0,0.0,0.6,0.4,1.3,0.1,0.1,0.2
2023-24,Jules Bernard,WAS,UNK,19,7.9,3.4,1.5,0.5,0.3,3.9,0.8,1.4,0.2,0.1,0.4
2023-24,Julian Champagnie,SAS,UNK,74,19.8,5.4,2.2,1.2,1.0,6.8,1.4,2.8,0.6,0.6,0.8
2023-24,Julian Phillips,CHI,UNK,40,8.1,1.9,0.8,0.5,0.3,2.2,0.3,0.9,0.2,0.2,0.3
2023-24,Julian Strawther,DEN,UNK,50,10.9,4.4,1.6,0.6,0.4,4.5,0.9,1.2,0.3,0.1,0.5
2023-24,Julius Randle,NYK,UNK,46,35.4,18.2,8.6,6.6,5.1,24.0,5.0,9.2,0.5,0.3,3.5
2023-24,Justin Champagnie,WAS,UNK,15,15.7,5.2,2.1,1.0,0.8,5.9,1.3,3.5,0.7,0.6,0.7
2023-24,Justin Holiday,DEN,UNK,58,14.9,3.3,1.5,0.1,0.1,4.0,1.2,1.2,0.6,0.2,0.2
2023-24,Justin Jackson,MIN,UNK,2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,Justin Minaya,POR,UNK,34,11.2,2.2,0.6,0.3,0.1,1.8,0.6,1.6,0.3,0.3,0.3
2023-24,Jusuf Nurkić,PHX,UNK,76,27.3,8.3,4.2,3.4,2.2,10.9,4.0,11.0,1.1,1.1,2.3
2023-24,KJ Martin,PHI,UNK,60,12.4,3.0,1.6,0.7,0.4,3.7,0.9,2.2,0.4,0.2,0.5
2023-24,Kaiser Gates,NOP,UNK,1,7.4,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-24,Karl-Anthony Towns,MIN,UNK,62,32.7,15.3,7.7,4.7,4.1,21.8,3.0,8.3,0.7,0.7,2.9
2023-24,Kawhi Leonard,LAC,UNK,68,34.3,17.1,9.0,4.2,3.7,23.7,3.6,6.1,1.6,0.9,1.8
2023-24,Keegan Murray,SAC,UNK,77,33.6,12.7,5.8,1.6,1.3,15.2,1.7,5.5,1.0,0.8,0.8
2023-24,Keita Bates-Diop,BKN,UNK,53,12.5,3.1,1.4,0.8,0.6,3.7,0.7,2.1,0.5,0.4,0.3
2023-24,Keldon Johnson,SAS,UNK,69,29.5,12.5,5.7,3.2,2.5,15.7,2.8,5.5,0.7,0.3,1.4
2023-24,Kelly Olynyk,TOR,UNK,78,22.5,6.4,3.5,2.3,1.9,9.8,4.4,5.3,0.9,0.4,1.9
2023-24,Kelly Oubre Jr.,PHI,UNK,68,30.2,12.9,5.7,3.4,2.6,15.4,1.5,5.0,1.1,0.7,1.3
2023-24,Kendall Brown,IND,UNK,15,4.2,1.0,0.5,0.5,0.3,1.4,0.3,0.3,0.0,0.0,0.1
2023-24,Kenneth Lofton Jr.,UTA,UNK,21,9.4,3.7,1.7,1.2,0.8,4.6,1.6,1.8,0.3,0.2,0.7
2023-24,Kenrich Williams,OKC,UNK,69,14.9,4.1,1.9,0.2,0.1,4.7,1.3,3.0,0.6,0.1,0.5
2023-24,Kentavious Caldwell-Pope,DEN,UNK,76,31.6,7.7,3.6,1.5,1.3,10.1,2.4,2.4,1.3,0.6,1.0
2023-24,Keon Ellis,SAC,UNK,57,17.2,4.1,1.9,0.6,0.5,5.4,1.5,2.2,0.9,0.5,0.6
2023-24,Keon Johnson,BKN,UNK,5,12.3,4.2,1.6,2.4,2.2,6.2,0.6,1.4,0.6,0.2,1.0
2023-24,Kessler Edwards,SAC,UNK,54,5.1,1.5,0.6,0.2,0.1,1.7,0.3,0.8,0.2,0.1,0.1
2023-24,Kevin Durant,PHX,UNK,75,37.2,19.1,10.0,5.6,4.8,27.1,5.0,6.6,0.9,1.2,3.3
2023-24,Kevin Huerter,SAC,UNK,64,24.4,8.8,3.9,0.7,0.6,10.2,2.6,3.5,0.7,0.4,0.8
2023-24,Kevin Knox II,POR,UNK,31,18.1,6.0,2.8,0.7,0.6,7.2,0.7,2.4,0.4,0.2,0.7
2023-24,Kevin Love,MIA,UNK,55,16.8,6.5,2.9,2.0,1.5,8.8,2.1,6.1,0.3,0.2,0.9
2023-24,Kevon Harris,ORL,UNK,2,3.0,1.5,1.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.5
2023-24,Kevon Looney,GSW,UNK,74,16.1,3.1,1.9,1.1,0.8,4.5,1.8,5.7,0.4,0.4,0.7
2023-24,Keyontae Johnson,OKC,UNK,9,7.4,1.8,0.6,0.0,0.0,1.2,0.4,1.1,0.1,0.0,0.4
2023-24,Keyonte George,UTA,UNK,75,27.0,10.9,4.3,3.0,2.5,13.0,4.4,2.8,0.5,0.1,2.5
2023-24,Khris Middleton,MIL,UNK,55,27.0,11.7,5.8,2.2,1.8,15.1,5.3,4.7,0.9,0.3,2.3
2023-24,Killian Hayes,DET,UNK,42,24.0,6.7,2.8,1.2,0.8,6.9,4.9,2.8,0.9,0.5,1.2
2023-24,Kira Lewis Jr.,UTA,UNK,28,9.4,3.3,1.2,0.7,0.6,3.2,1.3,0.9,0.3,0.1,0.5
2023-24,Klay Thompson,GSW,UNK,77,29.7,14.7,6.4,1.8,1.6,17.9,2.3,3.3,0.6,0.5,1.5
2023-24,Kobe Brown,LAC,UNK,44,9.0,2.0,0.8,0.0,0.0,2.0,0.6,1.4,0.3,0.1,0.2
2023-24,Kobe Bufkin,ATL,UNK,17,11.5,5.4,2.0,0.5,0.2,4.8,1.6,1.9,0.4,0.3,0.6
2023-24,Kobi Simmons,TOR,UNK,4,16.9,5.3,2.3,0.0,0.0,5.0,3.0,1.8,1.5,0.5,0.3
2023-24,Kris Dunn,UTA,UNK,66,18.9,4.7,2.2,0.5,0.3,5.4,3.8,2.9,1.0,0.4,1.2
2023-24,Kris Murray,POR,UNK,62,21.7,5.9,2.3,0.9,0.6,6.1,1.3,3.6,0.9,0.3,0.9
2023-24,Kristaps Porziņģis,BOS,UNK,57,29.6,13.2,6.8,5.3,4.5,20.1,2.0,7.2,0.7,1.9,1.6
2023-24,Kyle Anderson,MIN,UNK,79,22.6,5.5,2.5,1.7,1.2,6.4,4.2,3.5,0.9,0.6,1.2
2023-24,Kyle Kuzma,WAS,UNK,70,32.6,18.8,8.7,3.4,2.7,22.2,4.2,6.6,0.5,0.7,2.7
